684,266
559,6
629,262
192,614
763,331
707,370
359,341
9,382
723,370
277,690
754,258
804,332
599,669
70,521
472,627
600,389
396,628
314,181
705,235
486,193
551,811
87,591
174,62
600,332
677,559
537,588
72,661
777,120
115,786
755,345
709,525
431,222
448,604
99,236
177,105
755,213
797,518
659,612
147,560
423,552
288,158
265,389
697,143
639,485
544,37
543,571
714,625
244,95
151,352
675,496
510,208
459,288
183,62
28,394
802,396
128,605
128,413
53,346
550,150
488,403
756,389
273,804
335,595
388,127
617,484
42,773
442,348
543,460
257,154
321,753
57,83
291,135
119,180
779,592
430,413
82,0
91,727
398,719
611,764
565,643
633,573
84,323
203,144
324,457
774,596
47,116
639,741
131,767
180,318
143,560
660,145
227,521
791,492
719,190
373,79
560,742
305,206
581,417
169,228
675,318
448,791
95,366
197,7
606,509
256,790
690,158
292,758
387,592
610,155
554,559
368,495
201,626
383,523
512,798
370,90
555,290
383,566
23,675
699,71
130,624
377,421
98,68
574,437
734,13
123,101
594,787
739,264
148,721
209,197
562,380
411,100
782,385
41,765
58,157
705,230
36,504
778,662
86,30
43,255
11,531
770,772
307,660
80,586
32,123
182,451
128,214
806,316
275,741
174,250
554,605
371,681
184,552
444,188
488,209
589,691
286,296
280,59
637,490
770,478
515,541
94,225
226,606
269,238
296,677
328,382
19,216
607,272
410,167
450,669
248,508
180,65
323,791
782,200
260,384
749,87
139,805
598,367
461,447
621,410
696,729
528,345
152,134
149,216
110,503
25,463
464,101
117,297
445,43
595,110
673,453
228,374
507,751
763,790
121,365
326,523
469,119
287,282
525,560
696,199
152,239
591,694
41,608
274,356
552,599
438,405
207,510
779,514
166,264
111,266
349,261
129,294
735,612
216,449
381,629
24,571
67,676
771,261
234,38
716,675
291,88
726,719
701,340
709,370
727,265
555,132
32,24
11,606
616,386
212,589
138,267
694,397
421,484
637,81
668,154
623,687
488,610
770,533
539,682
217,441
663,145
307,613
174,244
148,469
541,183
579,612
547,196
807,111
393,226
73,779
297,97
730,238
771,403
799,11
777,537
394,97
539,351
429,301
199,774
423,601
61,493
341,550
44,51
802,16
88,730
33,771
645,430
232,634
767,413
36,770
768,645
459,377
290,783
197,419
254,180
80,359
446,263
136,691
189,358
129,761
209,695
368,625
291,395
376,451
347,717
168,311
804,600
176,507
537,252
323,504
508,117
803,371
114,470
798,185
29,349
753,614
289,718
146,594
273,236
221,3
340,165
509,391
514,797
69,78
357,779
556,523
765,784
322,60
623,635
91,103
341,703
423,699
551,129
662,693
414,284
657,448
710,728
274,585
43,395
83,476
433,373
809,439
93,15
174,131
405,106
201,472
498,213
480,284
329,725
540,590
209,267
617,281
575,359
16,779
106,749
164,418
606,656
536,257
628,528
191,545
195,33
307,172
136,486
93,808
750,328
87,205
160,106
147,595
584,754
455,416
87,324
13,415
314,662
593,64
120,741
715,287
732,79
281,83
800,783
426,505
782,396
470,685
284,10
276,500
324,617
534,70
227,21
595,734
647,707
573,336
653,320
517,129
256,363
136,466
207,338
463,697
139,406
4,783
423,540
348,327
282,283
586,216
433,313
219,216
739,269
786,78
373,788
290,583
563,695
670,300
437,235
508,245
786,91
449,44
