2732,4769,4624,1441,1072
2607,4092,2842,862,1712
1653,2568,1081,645,2026
3264,846,1801,3635,1373
4931,2537,0,2888,4454
4859,699,205,3495,1516
1033,3623,10,1679,469
4373,1688,2768,671,2713
3468,1545,3771,3032,1301
705,3425,3014,1572,4130
2599,255,3516,4339,3829
2135,2610,4080,1863,1887
2222,4824,4412,1744,2558
2897,1423,1887,1602,3061
1701,1262,2204,1330,4420
537,2374,501,1348,1021
2893,2877,184,3449,2785
2163,401,17,3809,3014
5072,111,5115,1035,1774
4851,1473,788,1565,3738
2046,5192,347,4047,2616
1871,4994,2706,1845,2016
2496,3104,197,3469,2118
99,2518,2609,2564,4432
2008,2428,1537,3752,5042
755,4618,4432,421,4846
797,2014,4906,712,254
659,904,4709,1235,2136
3219,3093,2308,450,4742
423,3703,934,3503,2078
3337,2245,966,831,4479
2745,2331,3955,2623,4792
4735,2266,945,1789,1030
544,3392,427,3094,160
714,1632,3929,746,1607
2292,1806,1662,2320,3970
151,3608,4000,2573,5066
2723,2883,3295,528,4401
3531,3401,117,2883,3905
2930,1350,2369,3920,4194
1207,4163,5083,2486,4162
802,3484,4544,49,2015
2176,4716,2492,5131,2619
2176,5109,2816,3696,2990
1956,3781,1664,3469,861
3622,1,226,1450,3530
3560,1169,4071,1919,4157
756,431,1306,3505,1100
4369,436,225,1487,3993
4484,4649,4849,2234,1694
1641,2072,3201,2113,4603
3114,1988,572,5067,4600
4984,5191,3709,2463,2003
4353,1093,91,3457,5135
4071,2708,4819,3688,1401
4009,3907,1417,1108,2815
2105,4442,4220,3989,242
3942,1857,3013,1137,5011
3191,2216,2863,388,4722
430,4464,3006,3762,3096
4187,4454,1931,1431,2048
2446,2990,2929,4822,2041
2659,405,4369,1762,1111
1589,4522,1487,3328,2984
2956,1876,384,1539,761
2681,3788,2563,3389,731
4180,3414,3128,4899,4778
2251,3092,3394,4902,2915
4420,4205,4294,2430,2852
4870,777,1728,947,455
1071,3259,322,82,3519
4735,612,4214,1496,4125
5068,4095,5100,330,442
1204,745,2399,2849,107
3918,3647,4126,2833,4166
1167,2332,1501,2095,2802
1684,4478,2321,611,4387
3299,2675,2372,3890,2527
2767,2444,5047,2229,2687
2957,1764,4795,4063,1260
4469,109,2263,4071,4633
560,3351,4355,103,4502
1605,1211,4967,1611,1764
1472,1273,3344,451,5039
3678,2166,1656,3886,3087
256,2249,1811,3617,431
3762,231,3305,1345,1970
1954,1871,1857,2014,3947
816,11,4382,756,2008
2435,2057,4020,3958,3566
1634,218,351,3265,653
973,1419,4775,188,2583
4464,4225,2464,935,3121
2023,2969,3669,299,3052
2965,2040,3620,4847,1076
201,3308,1665,3330,1642
2431,1111,5095,40,1746
2418,4884,3587,552,4232
4651,4913,3754,1167,4836
5050,5000,1556,539,1293
3455,4416,4203,3697,1639
4226,1694,2256,5056,2128
931,4261,3834,1898,2597
1987,2621,2954,1179,3768
2787,4054,2112,3497,1485
4305,4201,5085,2592,2209
2610,3463,648,2938,1867
4182,2753,104,4828,5006
4968,1144,3587,1224,3115
2059,429,1285,4491,920
307,4638,2866,4403,1115
1152,1477,4789,2096,1812
275,3088,2697,785,4878
1208,1579,4976,984,684
2492,1406,266,396,4095
2536,535,3687,919,4240
637,1192,407,149,639
770,1968,1697,3178,2432
94,2855,3583,2143,1659
3298,3499,1108,5019,4784
2344,764,2567,2468,2180
3091,1935,1242,2229,2244
4703,3508,4103,2370,4754
3912,1772,623,4516,1571
1434,5173,2274,2134,2962
180,4862,4847,2472,4948
2371,1692,2935,1224,2011
3854,3569,2387,2781,1780
4845,3604,1516,4700,4265
2187,3334,4460,1044,4512
5116,927,2070,2012,5173
2646,1241,3522,4485,1833
3533,5060,3406,345,4377
2937,2286,373,4940,2238
1645,3469,4465,2773,981
4939,111,970,1661,822
1552,1601,1466,3763,297
3224,601,2654,3203,878
5021,1583,1284,3122,4617
2197,4650,3756,859,4735
1134,2198,4257,3933,1261
25,1859,1679,4001,3497
1488,1171,2302,1840,1607
956,3357,4541,1819,305
1913,758,4776,5117,108
2934,1492,3728,3585,800
1469,4461,2125,1366,2004
2721,2974,4245,2074,598
1896,1708,2379,769,2786
928,1487,3577,3099,2614
2811,2003,3665,5092,4703
469,2981,1593,3135,1794
2335,2100,1573,1609,2611
525,1344,4810,1655,663
1863,1553,4457,1047,1851
1720,4753,4866,4162,1208
591,1447,2168,3518,387
2322,4712,3799,4578,967
3510,3971,3604,4980,4617
207,1338,3092,780,638
4262,3584,3430,3641,4389
3421,2329,2949,4209,23
4089,2388,1073,158,3518
1910,3677,3920,2062,4344
2860,4545,918,5013,940
216,3982,2804,4637,4537
24,742,4303,447,2394
4163,260,3367,3213,1580
3026,2269,964,3805,381
5103,2493,3345,1585,3121
2282,2320,2480,1219,3379
1740,3266,4447,3817,1221
4387,2638,5149,3812,3459
5118,3434,4479,2040,2144
3781,689,2790,3097,4380
2775,24,5106,487,4913
2603,4501,3886,4768,4607
1162,1544,3325,1638,1847
4075,712,3819,4880,1468
623,4165,2096,3150,4411
770,1632,2278,3808,2605
4051,4352,3635,2056,3557
1241,4907,2943,726,1850
2711,2419,3,4160,1666
821,262,1342,2026,557
4403,4494,4561,2317,3297
1198,1372,3026,63,2940
2997,4405,2786,1635,531
2595,1053,3779,5024,4048
807,4050,1949,4603,4048
3465,4957,1585,3764,2611
2121,2170,3185,1366,1654
4393,741,659,5020,3206
3886,131,4910,3711,2624
730,3146,338,3212,1950
